date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:08:59	416553/416553	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/2016/11/person-wearing-yellow-hoodie-jacket.html?showComment=1510560570842	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/2016/11/person-wearing-yellow-hoodie-jacket852b.html	(from http://brakt-demo3.blogspot.com/2016/11/person-wearing-yellow-hoodie-jacket.html)
23:09:00	1421/1421	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/7125517421127667046/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/7125517421127667046/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/half-sliced-kiwi-beside-half-sliced.html)
23:09:03	3171/3171	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/7723750546733560505/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/7723750546733560505/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/portrait-of-young-woman-with-umbrella.html)
23:09:03	1402/1402	---M--	200	added ('OK')	image/png	etag:%22v18cf%22	http://3.bp.blogspot.com/-xk6b9-HfhvE/X9qAgcs1eVI/AAAAAAAAGM0/8X0BWDRq0NcdlfXkK6DhXufjac9wjIUTwCK4BGAYYCw/s35/Logo.png	C:/My%20Web%20Sites/fuckier/3.bp.blogspot.com/-xk6b9-HfhvE/X9qAgcs1eVI/AAAAAAAAGM0/8X0BWDRq0NcdlfXkK6DhXufjac9wjIUTwCK4BGAYYCw/s35/Logo.png	(from http://brakt-demo3.blogspot.com/2016/11/portrait-of-young-woman-with-umbrella.html)
23:09:05	413604/413604	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/2016/11/portrait-of-young-woman-with-umbrella.html?showComment=1542475893305	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/2016/11/portrait-of-young-woman-with-umbrella8b33.html	(from http://brakt-demo3.blogspot.com/2016/11/portrait-of-young-woman-with-umbrella.html)
23:09:08	392852/392852	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/search/label/Girls?updated-max=2016-11-24T09:22:00-08:00&max-results=20&start=20&by-date=false	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/Girls748f.html	(from http://brakt-demo3.blogspot.com/search/label/Girls)
23:09:12	409756/409756	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/search?updated-max=2016-11-24T07:51:00-08:00&max-results=8&start=8&by-date=false	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/searchd6bf.html	(from http://brakt-demo3.blogspot.com/search?updated-max=2016-11-24T09:51:00-08:00&max-results=8)
23:09:14	392272/392272	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/search/label/mega	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/mega.html	(from http://brakt-demo3.blogspot.com/search/label/mega/)
23:09:16	392334/392334	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:14%20GMT	http://brakt-demo3.blogspot.com/search/label/mega/mega/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/mega/mega/index.html	(from http://brakt-demo3.blogspot.com/search/label/mega/)
23:09:16	392603/392603	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:14%20GMT	http://brakt-demo3.blogspot.com/search/label/mega/default.jpg	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/mega/default.91.delayed	(from http://brakt-demo3.blogspot.com/search/label/mega/)
23:09:18	392352/392352	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:15%20GMT	http://brakt-demo3.blogspot.com/search/label/mega/Version/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/mega/Version/index.html	(from http://brakt-demo3.blogspot.com/search/label/mega/)
23:09:18	392352/392352	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:16%20GMT	http://brakt-demo3.blogspot.com/search/label/mega/version/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/mega/version/index-2.html	(from http://brakt-demo3.blogspot.com/search/label/mega/)
23:09:20	392382/392382	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:17%20GMT	http://brakt-demo3.blogspot.com/search/label/mega/mqdefault.jpg	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/mega/mqdefault.92.delayed	(from http://brakt-demo3.blogspot.com/search/label/mega/)
23:09:22	1421/1421	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/5453597164091880370/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/5453597164091880370/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/woman-on-rock-platform-viewing-city.html)
23:09:24	1421/1421	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/8029288069323720811/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/8029288069323720811/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/woman-wearing-gray-long-sleeve-shirt.html)
23:09:28	392320/392320	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/search/label/Version	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/Version.html	(from http://brakt-demo3.blogspot.com/search/label/Version/)
23:09:29	392352/392352	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:27%20GMT	http://brakt-demo3.blogspot.com/search/label/Version/mega/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/Version/mega/index.html	(from http://brakt-demo3.blogspot.com/search/label/Version/)
23:09:29	392370/392370	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:27%20GMT	http://brakt-demo3.blogspot.com/search/label/Version/Version/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/Version/Version/index.html	(from http://brakt-demo3.blogspot.com/search/label/Version/)
23:09:31	392388/392388	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:28%20GMT	http://brakt-demo3.blogspot.com/search/label/Version/default.jpg	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/Version/default.96.delayed	(from http://brakt-demo3.blogspot.com/search/label/Version/)
23:09:31	392370/392370	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:28%20GMT	http://brakt-demo3.blogspot.com/search/label/Version/version/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/Version/version/index-2.html	(from http://brakt-demo3.blogspot.com/search/label/Version/)
23:09:34	392400/392400	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:32%20GMT	http://brakt-demo3.blogspot.com/search/label/Version/mqdefault.jpg	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/Version/mqdefault.97.delayed	(from http://brakt-demo3.blogspot.com/search/label/Version/)
23:09:37	392320/392320	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/search/label/version	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/version-2.html	(from http://brakt-demo3.blogspot.com/search/label/version/)
23:09:41	392366/392366	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:38%20GMT	http://brakt-demo3.blogspot.com/search/label/version/mega/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/version/mega/index-2.html	(from http://brakt-demo3.blogspot.com/search/label/version/)
23:09:41	392370/392370	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:38%20GMT	http://brakt-demo3.blogspot.com/search/label/version/version/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/version/version/index-4.html	(from http://brakt-demo3.blogspot.com/search/label/version/)
23:09:42	392384/392384	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:39%20GMT	http://brakt-demo3.blogspot.com/search/label/version/Version/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/version/Version/index-3.html	(from http://brakt-demo3.blogspot.com/search/label/version/)
23:09:42	392402/392402	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:38%20GMT	http://brakt-demo3.blogspot.com/search/label/version/default.jpg	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/version/default.99.delayed	(from http://brakt-demo3.blogspot.com/search/label/version/)
23:09:47	392400/392400	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:09:45%20GMT	http://brakt-demo3.blogspot.com/search/label/version/mqdefault.jpg	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/version/mqdefault.9a.delayed	(from http://brakt-demo3.blogspot.com/search/label/version/)
23:09:49	1421/1421	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/8689802300487598433/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/8689802300487598433/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/girl-standing-on-green-and-brown-grass.html)
23:09:52	1421/1421	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/4035877860443477620/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/4035877860443477620/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/sitting-woman-wearing-vhecked-shirt-on.html)
23:09:54	3215/3215	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/1198987984176058483/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/1198987984176058483/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/eget-nonummy-sollicitudin-scelerisque.html)
23:09:57	413389/413389	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/2016/11/eget-nonummy-sollicitudin-scelerisque.html?showComment=1480362494287	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/2016/11/eget-nonummy-sollicitudin-scelerisquecd73.html	(from http://brakt-demo3.blogspot.com/2016/11/eget-nonummy-sollicitudin-scelerisque.html)
23:09:58	1421/1421	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/2785834638625951654/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/2785834638625951654/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/seitan-high-life-reprehenderit.html)
23:10:00	1421/1421	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/1856678701420486541/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/1856678701420486541/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/man-relaxing-and-play-guitar-front-lake.html)
23:10:02	1421/1421	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/2569869488290605210/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/2569869488290605210/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/man-wearing-black-and-red-checkered.html)
23:10:04	1421/1421	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/5254798757428074864/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/5254798757428074864/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/man-wearing-sweater-holding-pine-cone.html)
23:10:06	1421/1421	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/4754096351188632676/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/4754096351188632676/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/color-pencil-set.html)
23:10:09	3059/3059	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2022%20Apr%202020%2017:06:57%20GMT	http://brakt-demo3.blogspot.com/feeds/30529350177809369/comments/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/30529350177809369/comments/default	(from http://brakt-demo3.blogspot.com/2016/11/full-width-post.html)
23:10:13	413418/413418	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/2016/11/full-width-post.html?showComment=1485193483449	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/2016/11/full-width-postfe6f.html	(from http://brakt-demo3.blogspot.com/2016/11/full-width-post.html)
23:10:21	20940/20940	---M--	200	added ('OK')	text/javascript	date:Tue,%2009%20Feb%202021%2009:00:00%20GMT	http://www.google.com/js/bg/3X5YOSWnHBU275ytR1mxCAsHvrYj8XW_wgBuCPq4DdU.js	C:/My%20Web%20Sites/fuckier/www.google.com/js/bg/3X5YOSWnHBU275ytR1mxCAsHvrYj8XW_wgBuCPq4DdU.js	(from http://brakt-demo3.blogspot.com/2016/11/woman-with-black-textil-and-green-eyes.html?showComment=1497468994758)
23:10:24	29630/29630	---MC-	200	added ('OK')	text/javascript	date:Wed,%2017%20Feb%202021%2017:10:22%20GMT	http://brakt-demo3.blogspot.com/b/csi.js?h=3X5YOSWnHBU275ytR1mxCAsHvrYj8XW_wgBuCPq4DdU	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/b/csia9af.js	(from http://brakt-demo3.blogspot.com/2016/11/woman-with-black-textil-and-green-eyes.html?showComment=1497468994758)
23:10:33	439547/439547	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/search?updated-max=2016-11-24T09:51:00-08:00&max-results=8&reverse-paginate=true	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search2c37.html	(from http://brakt-demo3.blogspot.com/search?updated-max=2016-11-24T07:51:00-08:00&max-results=8&start=8&by-date=false)
23:10:42	409920/409920	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/search?updated-max=2016-11-24T07:51:00-08:00&max-results=8&reverse-paginate=true&start=8&by-date=false	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search495b.html	(from http://brakt-demo3.blogspot.com/search?updated-max=2016-11-24T09:51:00-08:00&max-results=8&reverse-paginate=true)
